incident_id,vehicle_id,part_id,incident_date,defect_type,defect_source,severity,customer_complaint,status
2553,973,12,2024-08-29,Overheating,Manufacturing Error,Medium,True,Closed
2554,857,30,2024-08-30,Breakage,Design Issue,Critical,True,Closed
2555,550,27,2024-08-30,Performance Issue,Supplier Defect,Medium,False,Closed
2556,475,24,2024-08-30,Incorrect Installation,Assembly Error,High,True,Closed
2557,393,13,2024-08-30,Leakage,Manufacturing Error,Medium,True,Closed
2558,377,13,2024-08-30,Overheating,Design Issue,Medium,False,Closed
2559,610,19,2024-08-31,Electrical Failure,Assembly Error,Medium,False,Closed
2560,958,22,2024-08-31,Breakage,Assembly Error,High,True,Closed
2561,824,18,2024-09-01,Electrical Failure,Manufacturing Error,High,True,Under Investigation
2562,605,9,2024-09-01,Noise,Unknown,Medium,False,Closed
2563,792,10,2024-09-01,Performance Issue,Supplier Defect,Low,False,Closed
2564,1246,18,2024-09-01,Performance Issue,Unknown,Medium,False,Closed
2565,1325,14,2024-09-02,Leakage,Design Issue,High,True,Closed
2566,1141,22,2024-09-02,Performance Issue,Unknown,Medium,True,Closed
2567,449,18,2024-09-02,Electrical Failure,Customer Misuse,Medium,False,Closed
2568,1367,14,2024-09-02,Leakage,Supplier Defect,Medium,False,Closed
2569,990,26,2024-09-02,Breakage,Design Issue,High,True,Closed
2570,1062,18,2024-09-02,Software Error,Supplier Defect,High,True,Closed
2571,725,25,2024-09-02,Leakage,Customer Misuse,Medium,False,Closed
2572,427,10,2024-09-02,Noise,Design Issue,Low,False,Closed
2573,673,15,2024-09-02,Electrical Failure,Design Issue,Medium,False,Closed
2574,438,7,2024-09-04,Noise,Supplier Defect,Low,False,Closed
2575,737,19,2024-09-04,Electrical Failure,Manufacturing Error,High,False,Closed
2576,258,5,2024-09-04,Noise,Unknown,Low,True,Closed
2577,227,15,2024-09-04,Software Error,Supplier Defect,Low,True,Closed
2578,233,7,2024-09-04,Breakage,Supplier Defect,High,False,Closed
2579,994,8,2024-09-04,Noise,Supplier Defect,Medium,True,Closed
2580,650,24,2024-09-04,Breakage,Customer Misuse,Medium,False,Closed
2581,977,12,2024-09-05,Overheating,Supplier Defect,Medium,True,Closed
2582,873,20,2024-09-05,Overheating,Manufacturing Error,Medium,True,Closed
2583,622,23,2024-09-05,Breakage,Material Failure,Medium,False,Closed
2584,718,13,2024-09-05,Incorrect Installation,Assembly Error,Medium,False,Closed
2585,460,18,2024-09-05,Electrical Failure,Supplier Defect,Low,True,Closed
2586,611,29,2024-09-05,Performance Issue,Design Issue,Low,True,Closed
2587,241,6,2024-09-05,Performance Issue,Manufacturing Error,Low,False,Closed
2588,1320,17,2024-09-06,Software Error,Manufacturing Error,High,True,Closed
2589,1271,14,2024-09-06,Noise,Design Issue,Low,False,Closed
2590,1432,25,2024-09-06,Performance Issue,Assembly Error,High,True,Closed
2591,229,30,2024-09-06,Noise,Design Issue,Low,False,Closed
2592,286,25,2024-09-06,Performance Issue,Design Issue,Low,False,Open
2593,669,22,2024-09-06,Performance Issue,Supplier Defect,Low,False,Closed
2594,1097,10,2024-09-06,Noise,Material Failure,Low,False,Closed
2595,1180,24,2024-09-07,Noise,Material Failure,Low,False,Closed
2596,112,24,2024-09-07,Noise,Customer Misuse,Medium,False,Closed
2597,958,30,2024-09-07,Incorrect Installation,Assembly Error,Medium,False,Closed
2598,1024,25,2024-09-07,Noise,Material Failure,Medium,False,Closed
2599,745,5,2024-09-08,Performance Issue,Manufacturing Error,Medium,True,Closed
2600,1223,6,2024-09-08,Leakage,Supplier Defect,Low,False,Closed
2601,22,23,2024-09-08,Breakage,Manufacturing Error,Low,False,Closed
2602,831,15,2024-09-08,Electrical Failure,Design Issue,Low,False,Closed
2603,1198,25,2024-09-09,Breakage,Manufacturing Error,High,True,Closed
2604,419,7,2024-09-09,Performance Issue,Design Issue,Medium,False,Closed
2605,1420,29,2024-09-09,Incorrect Installation,Assembly Error,Low,False,Closed
2606,872,14,2024-09-09,Leakage,Supplier Defect,Medium,False,Closed
2607,804,15,2024-09-09,Performance Issue,Supplier Defect,Low,False,Closed
2608,990,8,2024-09-09,Noise,Supplier Defect,Low,True,Closed
2609,207,24,2024-09-09,Breakage,Manufacturing Error,Medium,True,Closed
2610,1024,22,2024-09-09,Breakage,Supplier Defect,Medium,True,Closed
2611,707,22,2024-09-09,Leakage,Manufacturing Error,High,True,Closed
2612,1274,4,2024-09-09,Overheating,Assembly Error,High,False,Closed
2613,276,26,2024-09-10,Performance Issue,Material Failure,Medium,False,Closed
2614,1317,7,2024-09-10,Performance Issue,Material Failure,High,True,Closed
2615,727,14,2024-09-10,Leakage,Supplier Defect,Medium,False,Closed
2616,34,23,2024-09-11,Breakage,Material Failure,High,True,Closed
2617,784,18,2024-09-12,Electrical Failure,Supplier Defect,Medium,False,Closed
2618,44,15,2024-09-12,Electrical Failure,Manufacturing Error,Medium,False,Closed
2619,277,4,2024-09-12,Performance Issue,Customer Misuse,Low,False,Closed
2620,1403,15,2024-09-13,Software Error,Manufacturing Error,Medium,True,Closed
2621,367,15,2024-09-13,Electrical Failure,Supplier Defect,Critical,True,Closed
2622,1036,14,2024-09-13,Leakage,Customer Misuse,Low,False,Closed
2623,568,25,2024-09-13,Incorrect Installation,Assembly Error,Medium,False,Closed
2624,1310,9,2024-09-13,Leakage,Supplier Defect,High,True,Closed
2625,892,10,2024-09-13,Noise,Material Failure,High,True,Closed
2626,59,5,2024-09-13,Breakage,Design Issue,High,False,Closed
2627,1024,22,2024-09-13,Noise,Material Failure,Medium,False,Closed
2628,142,8,2024-09-13,Performance Issue,Design Issue,Low,True,Closed
2629,174,13,2024-09-13,Overheating,Supplier Defect,Critical,True,Closed
2630,1345,4,2024-09-13,Overheating,Design Issue,High,False,Closed
2631,141,1,2024-09-14,Overheating,Manufacturing Error,Medium,True,Closed
2632,882,15,2024-09-15,Software Error,Assembly Error,Medium,True,Closed
2633,425,17,2024-09-15,Electrical Failure,Supplier Defect,Critical,True,Closed
2634,1396,21,2024-09-15,Electrical Failure,Design Issue,Low,False,Closed
2635,20,30,2024-09-16,Breakage,Manufacturing Error,High,False,Closed
2636,108,10,2024-09-16,Noise,Customer Misuse,Medium,False,Closed
2637,251,16,2024-09-16,Performance Issue,Design Issue,Medium,True,Closed
2638,427,3,2024-09-16,Overheating,Material Failure,Critical,True,Closed
2639,349,16,2024-09-16,Electrical Failure,Customer Misuse,High,True,Closed
2640,447,14,2024-09-16,Noise,Material Failure,Medium,False,Closed
2641,58,2,2024-09-17,Breakage,Manufacturing Error,High,True,Closed
2642,1413,30,2024-09-17,Noise,Manufacturing Error,Medium,True,Closed
2643,235,14,2024-09-17,Leakage,Manufacturing Error,Medium,False,Closed
2644,270,27,2024-09-17,Performance Issue,Supplier Defect,High,True,Closed
2645,1340,30,2024-09-17,Noise,Assembly Error,High,False,Closed
2646,1000,1,2024-09-17,Noise,Manufacturing Error,Low,False,Closed
2647,606,8,2024-09-17,Breakage,Supplier Defect,High,True,Closed
2648,706,25,2024-09-17,Leakage,Supplier Defect,Medium,False,Closed
2649,1362,29,2024-09-17,Performance Issue,Material Failure,Medium,False,Closed
2650,916,13,2024-09-17,Leakage,Manufacturing Error,Medium,True,Closed
2651,1147,13,2024-09-17,Leakage,Supplier Defect,Medium,True,Closed
2652,860,13,2024-09-18,Leakage,Design Issue,Medium,True,Closed
2653,1146,7,2024-09-19,Performance Issue,Manufacturing Error,Low,False,Closed
2654,822,14,2024-09-19,Overheating,Material Failure,High,False,Closed
2655,350,16,2024-09-19,Performance Issue,Manufacturing Error,Low,False,Closed
2656,1261,16,2024-09-19,Electrical Failure,Customer Misuse,High,True,Closed
2657,706,24,2024-09-20,Noise,Design Issue,Medium,True,Closed
2658,1251,27,2024-09-20,Leakage,Manufacturing Error,High,False,Closed
2659,880,9,2024-09-20,Performance Issue,Material Failure,Medium,True,Closed
2660,319,7,2024-09-20,Performance Issue,Material Failure,Low,False,Closed
2661,1084,5,2024-09-20,Breakage,Supplier Defect,Medium,False,Closed
2662,942,1,2024-09-20,Performance Issue,Material Failure,Medium,False,Closed
2663,1032,22,2024-09-20,Noise,Material Failure,Low,False,Closed
2664,989,14,2024-09-21,Overheating,Manufacturing Error,Medium,False,Closed
2665,680,22,2024-09-21,Noise,Supplier Defect,Medium,False,Closed
2666,637,22,2024-09-21,Performance Issue,Customer Misuse,High,True,Closed
2667,1162,17,2024-09-21,Electrical Failure,Supplier Defect,Critical,True,Closed
2668,1031,16,2024-09-21,Electrical Failure,Supplier Defect,High,True,Closed
2669,1015,15,2024-09-22,Performance Issue,Design Issue,Low,False,Closed
2670,406,20,2024-09-22,Electrical Failure,Supplier Defect,Medium,False,Closed
2671,286,9,2024-09-22,Performance Issue,Supplier Defect,High,True,Closed
2672,351,15,2024-09-22,Electrical Failure,Manufacturing Error,Medium,False,Closed
2673,206,1,2024-09-23,Leakage,Supplier Defect,High,True,Closed
2674,1237,27,2024-09-23,Incorrect Installation,Assembly Error,Medium,True,Closed
2675,809,5,2024-09-23,Noise,Material Failure,Medium,False,Closed
2676,468,12,2024-09-23,Overheating,Material Failure,Medium,False,Closed
2677,1327,2,2024-09-23,Performance Issue,Manufacturing Error,Medium,False,Closed
2678,15,22,2024-09-24,Leakage,Design Issue,Low,False,Closed
2679,462,16,2024-09-24,Electrical Failure,Supplier Defect,Medium,False,Closed
2680,524,27,2024-09-24,Leakage,Unknown,High,True,Closed
2681,183,14,2024-09-24,Overheating,Supplier Defect,High,False,Closed
2682,1056,11,2024-09-24,Leakage,Manufacturing Error,Low,False,Closed
2683,138,26,2024-09-24,Performance Issue,Supplier Defect,Medium,True,Closed
2684,162,13,2024-09-24,Overheating,Supplier Defect,Medium,False,Closed
2685,1098,24,2024-09-24,Noise,Unknown,Low,False,Closed
2686,824,24,2024-09-24,Performance Issue,Material Failure,Low,False,Closed
2687,1075,24,2024-09-24,Breakage,Assembly Error,High,True,Closed
2688,1374,19,2024-09-24,Electrical Failure,Supplier Defect,Medium,False,Closed
2689,975,6,2024-09-25,Leakage,Manufacturing Error,Medium,False,Closed
2690,991,18,2024-09-25,Electrical Failure,Unknown,Critical,True,Closed
2691,364,7,2024-09-25,Breakage,Customer Misuse,High,False,Closed
2692,1102,2,2024-09-25,Incorrect Installation,Assembly Error,High,True,Closed
2693,1171,30,2024-09-25,Noise,Assembly Error,Medium,False,Closed
2694,1250,25,2024-09-25,Noise,Material Failure,High,True,Closed
2695,869,13,2024-09-26,Leakage,Supplier Defect,Low,False,Closed
2696,185,8,2024-09-26,Noise,Manufacturing Error,Low,True,Closed
2697,889,22,2024-09-26,Breakage,Unknown,Low,False,Closed
2698,1311,10,2024-09-26,Breakage,Material Failure,Medium,False,Closed
2699,1123,14,2024-09-26,Leakage,Manufacturing Error,Critical,True,Closed
2700,614,23,2024-09-27,Noise,Manufacturing Error,Medium,True,Closed
2701,104,24,2024-09-27,Noise,Supplier Defect,Low,False,Closed
2702,247,8,2024-09-27,Breakage,Manufacturing Error,Low,False,Closed
2703,774,18,2024-09-27,Electrical Failure,Assembly Error,Medium,False,Closed
2704,705,21,2024-09-27,Electrical Failure,Material Failure,Low,False,Closed
2705,1262,26,2024-09-28,Noise,Supplier Defect,Low,False,Closed
2706,693,10,2024-09-28,Noise,Supplier Defect,Low,False,Closed
2707,59,20,2024-09-28,Electrical Failure,Supplier Defect,High,True,Closed
2708,1018,21,2024-09-28,Performance Issue,Supplier Defect,High,True,Closed
2709,604,21,2024-09-28,Electrical Failure,Material Failure,Low,False,Closed
2710,506,15,2024-09-28,Performance Issue,Material Failure,Medium,False,Closed
2711,292,27,2024-09-29,Electrical Failure,Manufacturing Error,Low,False,Closed
2712,70,9,2024-09-29,Noise,Manufacturing Error,Medium,True,Closed
2713,144,16,2024-09-29,Software Error,Manufacturing Error,Medium,True,Closed
2714,441,22,2024-09-29,Incorrect Installation,Assembly Error,Low,False,Closed
2715,1177,26,2024-09-30,Leakage,Material Failure,Medium,False,Closed
2716,572,18,2024-10-01,Software Error,Supplier Defect,Medium,False,Closed
2717,1214,28,2024-10-01,Noise,Manufacturing Error,Medium,False,Closed
2718,30,9,2024-10-01,Noise,Assembly Error,Low,False,Closed
2719,402,9,2024-10-02,Noise,Supplier Defect,Medium,False,Closed
2720,897,21,2024-10-02,Electrical Failure,Material Failure,Medium,True,Closed
2721,421,11,2024-10-02,Overheating,Material Failure,High,False,Closed
2722,1106,24,2024-10-03,Breakage,Supplier Defect,High,True,Closed
2723,348,24,2024-10-03,Performance Issue,Material Failure,Medium,True,Closed
2724,1195,27,2024-10-03,Noise,Supplier Defect,Low,False,Closed
2725,144,18,2024-10-03,Software Error,Customer Misuse,Low,False,Closed
2726,690,26,2024-10-03,Leakage,Supplier Defect,Medium,False,Closed
2727,255,9,2024-10-03,Noise,Manufacturing Error,Low,False,Closed
2728,627,21,2024-10-04,Performance Issue,Supplier Defect,Low,False,Closed
2729,359,24,2024-10-04,Breakage,Material Failure,High,True,Closed
2730,370,26,2024-10-04,Breakage,Manufacturing Error,Critical,True,Closed
2731,763,12,2024-10-04,Overheating,Material Failure,High,False,Closed
2732,1400,11,2024-10-04,Leakage,Manufacturing Error,High,False,Closed
2733,744,7,2024-10-04,Noise,Material Failure,Medium,True,Closed
2734,732,10,2024-10-04,Breakage,Supplier Defect,High,True,Closed
2735,1146,15,2024-10-04,Incorrect Installation,Assembly Error,Low,False,Closed
2736,866,20,2024-10-05,Performance Issue,Material Failure,High,True,Closed
2737,1002,9,2024-10-05,Incorrect Installation,Assembly Error,Low,False,Closed
2738,63,5,2024-10-05,Breakage,Supplier Defect,Low,False,Closed
2739,787,17,2024-10-05,Electrical Failure,Supplier Defect,Low,False,Closed
2740,300,15,2024-10-05,Electrical Failure,Supplier Defect,Medium,True,Closed
2741,656,8,2024-10-06,Noise,Unknown,Medium,True,Closed
2742,469,23,2024-10-06,Performance Issue,Supplier Defect,Medium,False,Closed
2743,877,24,2024-10-06,Noise,Manufacturing Error,Low,False,Closed
2744,1298,18,2024-10-06,Electrical Failure,Customer Misuse,Medium,True,Closed
2745,830,19,2024-10-06,Electrical Failure,Supplier Defect,Medium,False,Closed
2746,1018,20,2024-10-06,Electrical Failure,Supplier Defect,Medium,False,Closed
2747,1254,18,2024-10-06,Performance Issue,Manufacturing Error,Medium,False,Closed
2748,412,11,2024-10-06,Leakage,Material Failure,Low,False,Closed
2749,1246,27,2024-10-06,Performance Issue,Manufacturing Error,High,False,Closed
2750,515,21,2024-10-07,Performance Issue,Manufacturing Error,Low,False,Closed
2751,725,21,2024-10-07,Electrical Failure,Supplier Defect,High,True,Closed
2752,418,7,2024-10-07,Noise,Customer Misuse,High,True,Closed
2753,463,7,2024-10-07,Noise,Supplier Defect,Low,False,Under Investigation
2754,12,2,2024-10-07,Incorrect Installation,Assembly Error,Medium,False,Closed
2755,20,11,2024-10-07,Overheating,Supplier Defect,Critical,True,Closed
2756,348,30,2024-10-08,Breakage,Supplier Defect,Medium,False,Closed
2757,1348,27,2024-10-08,Noise,Manufacturing Error,Low,True,Closed
2758,471,23,2024-10-08,Noise,Manufacturing Error,Medium,False,Closed
2759,1318,15,2024-10-08,Electrical Failure,Supplier Defect,High,True,Closed
2760,6,20,2024-10-08,Electrical Failure,Material Failure,High,True,Closed
2761,1285,3,2024-10-09,Performance Issue,Supplier Defect,Low,False,Closed
2762,738,18,2024-10-09,Electrical Failure,Supplier Defect,Critical,True,Closed
2763,605,15,2024-10-09,Performance Issue,Supplier Defect,Low,True,Closed
2764,1082,13,2024-10-10,Leakage,Supplier Defect,Low,False,Closed
2765,1318,13,2024-10-10,Overheating,Supplier Defect,Critical,True,Closed
2766,1273,24,2024-10-10,Noise,Supplier Defect,Low,False,Closed
2767,1049,9,2024-10-10,Breakage,Assembly Error,Medium,True,Closed
2768,1013,11,2024-10-10,Leakage,Material Failure,High,True,Closed
2769,1369,10,2024-10-10,Performance Issue,Supplier Defect,Low,False,Under Investigation
2770,249,9,2024-10-10,Breakage,Supplier Defect,High,True,Closed
2771,65,12,2024-10-11,Leakage,Material Failure,Medium,True,Closed
2772,842,8,2024-10-11,Noise,Supplier Defect,Medium,False,Closed
2773,415,30,2024-10-11,Noise,Design Issue,Medium,False,Closed
2774,80,24,2024-10-12,Leakage,Manufacturing Error,Medium,True,Closed
2775,786,7,2024-10-12,Noise,Unknown,High,False,Closed
2776,1175,21,2024-10-12,Electrical Failure,Design Issue,High,True,Closed
2777,1240,17,2024-10-12,Performance Issue,Supplier Defect,Medium,False,Closed
2778,1086,23,2024-10-13,Noise,Unknown,Medium,True,Closed
2779,240,8,2024-10-13,Performance Issue,Manufacturing Error,Medium,False,Closed
2780,1203,11,2024-10-13,Leakage,Manufacturing Error,High,True,Under Investigation
2781,278,22,2024-10-13,Breakage,Assembly Error,Critical,False,Closed
2782,582,18,2024-10-13,Electrical Failure,Supplier Defect,Critical,False,Closed
2783,931,12,2024-10-14,Incorrect Installation,Assembly Error,Medium,True,Closed
2784,993,27,2024-10-14,Leakage,Material Failure,Medium,False,Closed
2785,634,26,2024-10-14,Leakage,Supplier Defect,Low,False,Closed
2786,1178,30,2024-10-14,Breakage,Supplier Defect,High,True,Closed
2787,1028,7,2024-10-14,Performance Issue,Supplier Defect,Low,False,Closed
2788,1355,19,2024-10-14,Electrical Failure,Manufacturing Error,Medium,False,Closed
2789,1363,27,2024-10-14,Performance Issue,Supplier Defect,Low,True,Closed
2790,280,11,2024-10-15,Noise,Assembly Error,Low,True,Closed
2791,223,15,2024-10-15,Electrical Failure,Design Issue,Critical,True,Closed
2792,870,13,2024-10-15,Overheating,Unknown,High,True,Closed
2793,583,4,2024-10-15,Noise,Customer Misuse,Medium,True,Closed
2794,519,29,2024-10-16,Incorrect Installation,Assembly Error,Medium,False,Closed
2795,1305,20,2024-10-16,Electrical Failure,Material Failure,Medium,True,Closed
2796,419,7,2024-10-16,Noise,Material Failure,Medium,True,Closed
2797,1374,27,2024-10-17,Leakage,Customer Misuse,Medium,False,Closed
2798,1359,7,2024-10-17,Noise,Design Issue,Low,False,Closed
2799,129,27,2024-10-17,Performance Issue,Supplier Defect,Medium,True,Closed
2800,1342,22,2024-10-17,Noise,Manufacturing Error,Low,False,Closed
2801,342,7,2024-10-17,Noise,Manufacturing Error,Medium,False,Closed
2802,720,17,2024-10-17,Performance Issue,Customer Misuse,Medium,False,Closed
2803,647,9,2024-10-18,Performance Issue,Manufacturing Error,Medium,False,Closed
2804,1309,8,2024-10-18,Leakage,Manufacturing Error,Medium,False,Closed
2805,75,6,2024-10-19,Noise,Unknown,Low,False,Closed
2806,1106,18,2024-10-20,Software Error,Material Failure,Medium,False,Closed
2807,289,11,2024-10-20,Leakage,Customer Misuse,Low,False,Closed
2808,643,8,2024-10-20,Leakage,Material Failure,High,True,Closed
2809,1179,11,2024-10-20,Incorrect Installation,Assembly Error,Medium,True,Closed
2810,409,6,2024-10-20,Leakage,Assembly Error,High,True,Closed
2811,197,24,2024-10-20,Performance Issue,Supplier Defect,Low,True,Closed
2812,1105,28,2024-10-20,Electrical Failure,Manufacturing Error,Critical,True,Closed
2813,858,7,2024-10-20,Performance Issue,Material Failure,Low,True,Closed
